airport_code,latitude,longitude,altitude,timezone,dst,olson_timezone
MEH,71.029722,27.826667,41,1.0,E,Europe/Oslo
VDS,70.065,29.844,127,1.0,E,Europe/Oslo
,48.137778,11.690278,1487,1.0,E,Europe/Berlin
IKA,35.416111,51.152222,3305,3.5,E,Asia/Tehran
MHD,36.234,59.643,3263,3.5,E,Asia/Tehran
QEF,49.9608,8.64361,384,1.0,E,Europe/Berlin
UIK,58.135,102.566,0,9.0,N,Asia/Irkutsk
MDG,44.523889,129.568889,883,8.0,U,Asia/Chongqing
MEI,32.332624,-88.751868,297,-6.0,A,America/Chicago
SPI,39.8441,-89.677889,597,-6.0,A,America/Chicago
HKV,41.976375,25.589817,160,2.0,E,Europe/Sofia
CEZ,37.303,-108.628056,5918,-7.0,A,America/Denver
HDN,40.481181,-107.21766,6602,-7.0,A,America/Denver
GUP,35.511058,-108.789308,6472,-7.0,A,America/Denver
LBL,37.044222,-100.95986,2885,-6.0,A,America/Chicago
LAA,38.069694,-102.6885,3706,-7.0,A,America/Denver
GLD,39.370621,-101.698992,3656,-7.0,A,America/Denver
COD,44.520194,-109.023806,5102,-7.0,A,America/Denver
HOV,62.18,6.0742,242,1.0,E,Europe/Oslo
,52.33,0.51,173,0.0,E,Europe/London
ISC,49.919,-6.3075,70,0.0,E,Europe/London
SGF,37.245667,-93.388639,1268,-6.0,A,America/Chicago
NVK,68.435833,17.388056,97,1.0,E,Europe/Oslo
BVG,70.866667,29.0,43,1.0,E,Europe/Oslo
FBU,59.883333,10.616667,56,1.0,E,Europe/Oslo
NSK,69.311053,87.332183,595,8.0,N,Asia/Krasnoyarsk
AAQ,45.002097,37.347272,174,4.0,N,Europe/Moscow
JLN,37.151814,-94.498269,981,-6.0,A,America/Chicago
ABE,40.652083,-75.440806,393,-5.0,A,America/New_York
XNA,36.2818694,-94.3068111,1287,-6.0,A,America/Chicago
GUW,47.121944,51.821389,0,5.0,U,Asia/Oral
KZO,44.709,65.591,0,6.0,U,Asia/Qyzylorda
SBN,41.708661,-86.31725,799,-5.0,A,America/New_York
BKA,55.617222,38.059999,427,4.0,N,Europe/Moscow
,-11.8333,34.1667,0,2.0,U,Africa/Blantyre
ARH,64.360281,40.430167,19,4.0,N,Europe/Moscow
RTW,51.334366,46.022952,152,4.0,N,Europe/Moscow
NUX,66.041811,76.313938,20,6.0,N,Asia/Yekaterinburg
NOJ,63.110079,75.162243,20,6.0,N,Asia/Yekaterinburg
ZWU,38.89746,-77.00643,76,-5.0,A,America/New_York
SCO,43.86005,51.091978,21,5.0,U,Asia/Oral
UCT,63.340297,53.482592,100,4.0,N,Europe/Moscow
USK,66.00077,57.221113,20,4.0,N,Europe/Moscow
PEX,65.070387,57.082045,20,4.0,N,Europe/Moscow
NNM,67.380537,53.051016,20,4.0,N,Europe/Moscow
PKV,57.783917,28.395614,154,4.0,N,Europe/Moscow
KGP,62.18,74.53,220,6.0,N,Asia/Yekaterinburg
KJA,56.18,92.475,940,8.0,N,Asia/Krasnoyarsk
KGF,49.670833,73.334444,1765,6.0,U,Asia/Qyzylorda
,55.1,82.9,560,7.0,N,Asia/Omsk
URJ,60.1,64.83,186,6.0,N,Asia/Yekaterinburg
CRZ,39.083333,63.602222,630,5.0,U,Asia/Ashgabat
IWA,56.939444,40.940833,410,4.0,N,Europe/Moscow
CGQ,43.5412,125.1201,227,8.0,U,Asia/Chongqing
KIJ,37.5711,139.0646,1,9.0,U,Asia/Tokyo
JON,16.7286,-169.534,7,-10.0,U,Pacific/Johnston
SMD,41.143353,-85.152778,834,-5.0,A,America/New_York
ACV,40.978111,-124.108611,221,-8.0,A,America/Los_Angeles
ATT,30.31666,-97.7666,0,-6.0,A,America/Chicago
OAJ,34.829164,-77.612139,94,-5.0,A,America/New_York
TCL,33.220627,-87.611403,170,-6.0,A,America/Chicago
DBQ,42.402,-90.709472,1076,-6.0,A,America/Chicago
FDE,61.392,5.763,1034,1.0,E,Europe/Oslo
,22.289372,114.152153,10,8.0,N,Asia/Hong_Kong
PYJ,66.400431,112.030325,1660,10.0,N,Asia/Yakutsk
NAJ,39.1888,45.4584,2863,4.0,E,Asia/Baku
KVD,40.7377,46.3176,1083,4.0,E,Asia/Baku
,59.186703,10.258628,286,1.0,E,Europe/Oslo
UKK,50.0366,82.4942,939,6.0,U,Asia/Qyzylorda
PPK,54.7747,69.1839,453,6.0,U,Asia/Qyzylorda
GBJ,15.86875,-61.270022,16,-4.0,U,America/Guadeloupe
SFC,16.2578,-61.2625,10,-4.0,U,America/Guadeloupe
BBQ,17.6358,-61.8286,15,-4.0,U,America/Antigua
JPR,-10.8708,-61.8465,598,-4.0,S,America/Boa_Vista
MYC,10.249978,-67.649419,1338,-4.5,U,America/Caracas
NZA,-14.854192,-74.961811,1860,-5.0,U,America/Lima
CJA,-7.139183,-78.4894,8781,-5.0,U,America/Lima
GTA,-8.75,158.2,0,11.0,U,Pacific/Guadalcanal
BXX,9.933,43.15,0,3.0,U,Africa/Mogadishu
MVS,-18.0489,-39.8642,276,-3.0,S,America/Fortaleza
ORG,5.81108,-55.1907,10,-3.0,U,America/Paramaribo
REY,-14.3044,-67.3534,935,-4.0,U,America/La_Paz
PUR,-11.1077,-67.5512,597,-4.0,U,America/La_Paz
EYP,5.319114,-72.383975,1028,-5.0,U,America/Bogota
ESM,0.978519,-79.6266,32,-5.0,U,America/Guayaquil
ZPC,-39.2928,-71.9159,853,-4.0,S,America/Santiago
TOW,-24.6863,-53.6975,1843,-3.0,S,America/Sao_Paulo
RIA,-29.711358,-53.688153,287,-3.0,S,America/Sao_Paulo
LEC,-12.4823,-41.277,1676,-3.0,S,America/Fortaleza
GUL,-34.8103,149.726,2141,10.0,O,Australia/Sydney
JDO,-7.218958,-39.2701,1392,-3.0,S,America/Fortaleza
SST,-36.542317,-56.721756,9,-3.0,N,America/Cordoba
GGS,-48.7831,-70.15,356,-3.0,N,America/Cordoba
OES,-40.7512,-65.0343,85,-3.0,N,America/Cordoba
LHS,-46.533056,-68.951111,1082,-3.0,N,America/Cordoba
TTG,-22.619167,-63.793189,1472,-3.0,N,America/Cordoba
MBT,12.3694,123.629,26,8.0,N,Asia/Manila
CRM,12.502417,124.635778,6,8.0,N,Asia/Manila
JOL,6.05367,121.011,118,8.0,N,Asia/Manila
CGM,9.25352,124.707,53,8.0,N,Asia/Manila
CYU,10.8581,121.069,0,8.0,N,Asia/Manila
CJJ,36.7166,127.499119,191,9.0,U,Asia/Seoul
HIN,35.088543,128.07037,25,9.0,U,Asia/Seoul
WJU,37.438081,127.960383,329,9.0,U,Asia/Seoul
MPK,34.758906,126.379872,23,9.0,U,Asia/Seoul
KUV,35.903756,126.615906,29,9.0,U,Asia/Seoul
MYE,34.0736,139.56,67,9.0,U,Asia/Tokyo
SYO,38.812222,139.787222,86,9.0,U,Asia/Tokyo
ONJ,40.1919,140.371,292,9.0,U,Asia/Tokyo
FKS,37.2274,140.431,1221,9.0,U,Asia/Tokyo
IWJ,34.6764,131.79,184,9.0,U,Asia/Tokyo
NKM,35.255,136.924,52,9.0,U,Asia/Tokyo
HSG,33.1497,130.302,6,9.0,N,Asia/Tokyo
OKD,43.1161,141.38,25,9.0,U,Asia/Tokyo
KUH,43.041,144.193,327,9.0,U,Asia/Tokyo
MFK,26.224153,120.00275,41,8.0,U,Asia/Taipei
HCN,22.041075,120.730208,46,8.0,U,Asia/Taipei
LZN,26.1598,119.958,232,8.0,U,Asia/Taipei
ENT,11.34075,162.327861,13,12.0,U,Pacific/Majuro
LUP,21.211,-156.974,24,-10.0,A,Pacific/Honolulu
ENI,11.202,119.417,0,8.0,N,Asia/Manila
WPM,-8.78822,142.882,173,10.0,U,Pacific/Port_Moresby
VMU,-7.49686,144.82,27,10.0,U,Pacific/Port_Moresby
UKU,-3.667,142.483,750,10.0,U,Pacific/Port_Moresby
TFI,-9.07595,149.32,85,10.0,U,Pacific/Port_Moresby
SKC,-8.033,141.717,24,10.0,U,Pacific/Port_Moresby
OPU,-8.05,142.933,51,10.0,U,Pacific/Port_Moresby
OBX,-7.583,141.317,29,10.0,U,Pacific/Port_Moresby
LSA,-8.50582,151.081,27,10.0,U,Pacific/Port_Moresby
LNV,-3.04361,152.629,167,10.0,U,Pacific/Port_Moresby
LMY,-7.00992,141.494,52,10.0,U,Pacific/Port_Moresby
KUY,-7.42035,143.122,0,10.0,U,Pacific/Port_Moresby
KKD,-8.88468,147.731,1240,10.0,U,Pacific/Port_Moresby
KDR,-6.183,149.533,280,10.0,U,Pacific/Port_Moresby
JAQ,-5.6525,151.507,136,10.0,U,Pacific/Port_Moresby
IIS,-4.49972,154.226,52,10.0,U,Pacific/Port_Moresby
IHU,-7.89756,145.396,47,10.0,U,Pacific/Port_Moresby
GMI,-6.27111,150.331,23,10.0,U,Pacific/Port_Moresby
ATP,-3.18985,142.43,48,10.0,U,Pacific/Port_Moresby
WRG,56.4843,-132.37,44,-9.0,A,America/Anchorage
VAK,61.5338,-165.584,75,-9.0,A,America/Anchorage
ANI,61.5816,-159.543,88,-9.0,A,America/Anchorage
MOU,62.0954,-163.682,337,-9.0,A,America/Anchorage
MCG,62.9529,-155.606,338,-9.0,A,America/Anchorage
KLG,61.5363,-160.341,55,-9.0,A,America/Anchorage
HNS,59.2438,-135.524,15,-9.0,A,America/Anchorage
HCR,62.1883,-159.775,70,-9.0,A,America/Anchorage
SGY,59.4601,-135.316,44,-9.0,A,America/Anchorage
GST,58.4253,-135.707,34,-9.0,A,America/Anchorage
ADK,51.878,-176.646,18,-9.0,A,America/Anchorage
SAX,8.017,-78.2,32,-5.0,U,America/Panama
OTD,8.62876,-79.0347,14,-5.0,U,America/Panama
ELE,8.133,-77.7,57,-5.0,U,America/Panama
BFQ,7.583,-78.2,14,-5.0,U,America/Panama
GXF,15.966111,48.7883,2097,3.0,U,Asia/Aden
KAC,37.020625,41.191394,1480,2.0,E,Asia/Damascus
ISU,35.5608,45.3147,2494,3.0,U,Asia/Baghdad
TUK,25.986369,63.030167,498,5.0,N,Asia/Karachi
SYW,26.4731,67.7172,121,5.0,N,Asia/Karachi
KDU,35.335508,75.536047,7316,5.0,N,Asia/Karachi
PAJ,33.9021,70.0716,5800,5.0,N,Asia/Karachi
ORW,25.2747,64.586,10,5.0,N,Asia/Karachi
KDD,27.7906,66.6473,4012,5.0,N,Asia/Karachi
HDD,25.3181,68.3661,130,5.0,N,Asia/Karachi
JIW,25.0678,61.8054,186,5.0,N,Asia/Karachi
DSK,31.909422,70.896639,594,5.0,N,Asia/Karachi
DEA,29.961011,70.485925,492,5.0,N,Asia/Karachi
DBA,28.8783,64.3998,2800,5.0,N,Asia/Karachi
CJL,35.886592,71.800578,4920,5.0,N,Asia/Karachi
BHV,29.3481,71.717981,392,5.0,N,Asia/Karachi
BNP,32.9729,70.5279,1325,5.0,N,Asia/Karachi
AAN,24.261667,55.609167,869,4.0,U,Asia/Dubai
OMH,37.6681,45.0687,4343,3.5,E,Asia/Tehran
ADU,38.325678,48.424356,4315,3.5,E,Asia/Tehran
LRR,27.674725,54.383278,2641,3.5,E,Asia/Tehran
SRY,36.635833,53.193611,35,3.5,E,Asia/Tehran
NSH,36.663333,51.464722,-61,3.5,E,Asia/Tehran
AFZ,36.168083,57.595183,3010,3.5,E,Asia/Tehran
BJB,37.492958,57.308219,3499,3.5,E,Asia/Tehran
RJN,30.297714,56.051139,5298,3.5,E,Asia/Tehran
BXR,29.084169,58.450042,3231,3.5,E,Asia/Tehran
KHD,33.435378,48.282889,3782,3.5,E,Asia/Tehran
EWD,20.504275,45.199556,2062,3.0,U,Asia/Riyadh
AJF,29.785133,40.100006,2261,3.0,U,Asia/Riyadh
DWD,24.5,44.4,3429,3.0,U,Asia/Riyadh
XAU,3.61361,-53.2042,656,-3.0,U,America/Cayenne
FBD,37.1211,70.5181,3872,4.5,U,Asia/Kabul
ILP,-22.5889,167.456,315,11.0,U,Pacific/Noumea
BMY,-19.7206,163.661,306,11.0,U,Pacific/Noumea
TGJ,-21.0961,167.804,128,11.0,U,Pacific/Noumea
IPA,-18.8783,169.308,23,11.0,U,Pacific/Efate
FTA,-19.5164,170.232,0,11.0,U,Pacific/Efate
DLY,-18.7694,169.001,538,11.0,U,Pacific/Efate
AWD,-19.24,169.605,69,11.0,U,Pacific/Efate
AUY,-20.2492,169.771,7,11.0,U,Pacific/Efate
OLZ,-14.8817,166.558,0,11.0,U,Pacific/Efate
SWJ,-16.495,167.438,0,11.0,U,Pacific/Efate
VLS,-16.7961,168.177,10,11.0,U,Pacific/Efate
ULB,-16.333,168.283,0,11.0,U,Pacific/Efate
TGH,-16.8911,168.551,443,11.0,U,Pacific/Efate
SON,-15.505033,167.219742,184,11.0,U,Pacific/Efate
RCL,-15.472,167.835,36,11.0,U,Pacific/Efate
ZGU,-14.2181,167.587,0,11.0,U,Pacific/Efate
NUS,-16.0797,167.401,23,11.0,U,Pacific/Efate
LNE,-15.8656,168.172,43,11.0,U,Pacific/Efate
MWF,-15.0,168.083,0,11.0,U,Pacific/Efate
LNB,-16.5842,168.159,7,11.0,U,Pacific/Efate
LPM,-16.454,167.823,7,11.0,U,Pacific/Efate
PBJ,-16.439,168.257,0,11.0,U,Pacific/Efate
SSR,-15.4708,168.152,0,11.0,U,Pacific/Efate
LOD,-15.3067,167.967,167,11.0,U,Pacific/Efate
CCV,-16.265,167.924,69,11.0,U,Pacific/Efate
EAE,-17.0903,168.343,7,11.0,U,Pacific/Efate
TOH,-13.328,166.638,0,11.0,U,Pacific/Efate
SLH,-13.8517,167.537,7,11.0,U,Pacific/Efate
MTV,-13.666,167.712,63,11.0,U,Pacific/Efate
UAH,-8.93611,-139.552,160,-9.5,U,Pacific/Marquesas
UAP,-9.35167,-140.078,16,-9.5,U,Pacific/Marquesas
AUQ,-9.768794,-139.011256,1481,-9.5,U,Pacific/Marquesas
AHE,-14.4281,-146.257,11,-10.0,U,Pacific/Tahiti
APK,-15.5736,-146.415,8,-10.0,U,Pacific/Tahiti
MXS,-13.733,-172.3,0,13.0,U,Pacific/Apia
MWP,28.0,85.333,0,5.75,N,Asia/Katmandu
FUT,-14.3114,-178.066,20,12.0,U,Pacific/Wallis
IUE,-19.080028,-169.925639,209,-11.0,U,Pacific/Niue
VBV,-17.269,-178.976,76,12.0,U,Pacific/Fiji
NTT,-15.9767,-173.755,0,13.0,U,Pacific/Tongatapu
NFO,-15.5708,-175.633,160,13.0,U,Pacific/Tongatapu
HPA,-19.777,-174.341,31,13.0,U,Pacific/Tongatapu
EUA,-21.3783,-174.958,325,13.0,U,Pacific/Tongatapu
SVU,-16.8028,179.341,17,12.0,U,Pacific/Fiji
RTA,-12.4825,177.071,22,12.0,U,Pacific/Fiji
KXF,-17.3458,179.422,358,12.0,U,Pacific/Fiji
TVU,-16.6906,-179.877,60,12.0,U,Pacific/Fiji
LBS,-16.466749,179.33986,44,12.0,U,Pacific/Fiji
LKB,-18.1992,-178.817,280,12.0,U,Pacific/Fiji
NGI,-18.1156,179.34,50,12.0,U,Pacific/Fiji
MFJ,-18.5667,179.951,13,12.0,U,Pacific/Fiji
MNF,-17.6731,177.098,0,12.0,U,Pacific/Fiji
KDV,-19.0581,178.157,6,12.0,U,Pacific/Fiji
PTF,-17.7779,177.197,10,12.0,U,Pacific/Fiji
ICI,-17.7433,-179.342,13,12.0,U,Pacific/Fiji
PYE,-9.00667,-158.037,8,-10.0,U,Pacific/Rarotonga
MOI,-19.8425,-157.703,25,-10.0,U,Pacific/Rarotonga
MUK,-20.1361,-157.345,26,-10.0,U,Pacific/Rarotonga
MHX,-10.3767,-161.002,0,-10.0,U,Pacific/Rarotonga
MGS,-21.8956,-157.905,45,-10.0,U,Pacific/Rarotonga
AIU,-19.9678,-158.119,36,-10.0,U,Pacific/Rarotonga
PID,25.083,-77.3,0,-5.0,U,America/Nassau
CRI,22.745561,-74.182353,5,-5.0,U,America/Nassau
CAT,24.315292,-75.452331,5,-5.0,U,America/Nassau
ATC,24.629417,-75.673775,18,-5.0,U,America/Nassau
COX,24.158933,-77.589758,15,-5.0,U,America/Nassau
LBP,3.18495,115.454,750,8.0,N,Asia/Kuala_Lumpur
SCX,16.2126,-95.2016,75,-6.0,S,America/Mexico_City
TND,21.788461,-79.997203,125,-5.0,U,America/Havana
CCC,22.5132,-78.511,6,-5.0,U,America/Havana
PAX,19.9336,-72.8486,9,-5.0,U,America/Port-au-Prince
JEE,18.6631,-74.1703,147,-5.0,U,America/Port-au-Prince
PLD,10.25,-85.417,10,-6.0,U,America/Costa_Rica
SYQ,9.957053,-84.139797,3287,-6.0,U,America/Costa_Rica
PJM,8.53333,-83.3,7,-6.0,U,America/Costa_Rica
PBP,9.85611,-85.3708,7,-6.0,U,America/Costa_Rica
TNO,10.3557,-85.852892,33,-6.0,U,America/Costa_Rica
BCL,10.768736,-83.585614,3,-6.0,U,America/Costa_Rica
TTQ,10.569,-83.5148,82,-6.0,U,America/Costa_Rica
PLP,8.40667,-78.1417,30,-5.0,U,America/Panama
JQE,7.51778,-78.1572,29,-5.0,U,America/Panama
ONX,9.35664,-79.8674,25,-5.0,U,America/Panama
CTD,7.98784,-80.4097,33,-5.0,U,America/Panama
JAL,19.475083,-96.797506,3127,-6.0,S,America/Mexico_City
GUB,28.0261,-114.024,59,-8.0,S,America/Tijuana
CUA,25.0538,-111.615,213,-7.0,S,America/Mazatlan
CYW,20.545994,-100.88655,5709,-6.0,S,America/Mexico_City
MIJ,6.08333,171.733,4,12.0,U,Pacific/Majuro
PEU,15.2622,-83.7812,25,-6.0,U,America/Tegucigalpa
AHS,15.4722,-84.3522,98,-6.0,U,America/Tegucigalpa
WTO,10.1733,166.003,0,12.0,U,Pacific/Majuro
WTE,9.46667,170.233,4,12.0,U,Pacific/Majuro
WJA,7.083,171.133,0,12.0,U,Pacific/Majuro
UIT,5.90924,169.637,4,12.0,U,Pacific/Majuro
RNP,11.1572,166.887,0,12.0,U,Pacific/Majuro
NDK,5.63167,168.125,15,12.0,U,Pacific/Majuro
MJE,7.833,168.167,0,12.0,U,Pacific/Majuro
MJB,10.2833,170.883,5,12.0,U,Pacific/Majuro
MAV,8.70444,171.23,0,12.0,U,Pacific/Majuro
LIK,9.82316,169.308,0,12.0,U,Pacific/Majuro
KBT,8.90056,170.844,0,12.0,U,Pacific/Majuro
JEJ,7.56535,168.962,0,12.0,U,Pacific/Majuro
JAT,7.45235,168.552,0,12.0,U,Pacific/Majuro
BII,11.5225,165.565,0,12.0,U,Pacific/Majuro
AUL,8.14528,171.173,0,12.0,U,Pacific/Majuro
AIM,10.2168,169.983,0,12.0,U,Pacific/Majuro
UTK,11.222,169.852,4,12.0,U,Pacific/Majuro
AAZ,14.8656,-91.502,7779,-6.0,U,America/Guatemala
PBR,15.730878,-88.583767,33,-6.0,U,America/Guatemala
JBQ,18.5725,-69.9856,98,-4.0,U,America/Santo_Domingo
AZS,19.267,-69.742,30,-4.0,U,America/Santo_Domingo
SLX,21.333,-71.2,3,-5.0,U,America/Grand_Turk
MDS,21.833,-71.817,9,-5.0,U,America/Grand_Turk
GDT,21.4445,-71.1423,13,-5.0,U,America/Grand_Turk
ILZ,49.231528,18.6135,1020,1.0,E,Europe/Bratislava
QUB,26.5675,12.8231,1387,2.0,N,Africa/Tripoli
MRA,32.325,15.061,60,2.0,N,Africa/Tripoli
SZF,41.2545,36.5671,18,2.0,E,Europe/Istanbul
EDO,39.5546,27.0138,50,2.0,E,Europe/Istanbul
ISE,37.8554,30.3684,2835,2.0,E,Europe/Istanbul
ADF,37.7314,38.4689,2216,2.0,E,Europe/Istanbul
AJI,39.6546,43.0271,5462,2.0,E,Europe/Istanbul
KCM,37.539,36.9534,1723,2.0,E,Europe/Istanbul
SFQ,37.094261,38.847103,1483,2.0,E,Europe/Istanbul
KSY,40.562222,43.115002,5889,2.0,E,Europe/Istanbul
USQ,38.681478,29.471675,2897,2.0,E,Europe/Istanbul
BNX,44.941444,17.297501,400,1.0,E,Europe/Sarajevo
CVU,39.6715,-31.1136,0,-1.0,E,Atlantic/Azores
QSR,40.6204,14.911294,123,1.0,E,Europe/Rome
AOT,45.738456,7.368719,1791,1.0,E,Europe/Rome
SOB,46.686389,17.159056,408,1.0,N,Europe/Budapest
QGY,47.627097,17.808347,424,1.0,N,Europe/Budapest
PEV,45.990928,18.240983,1000,1.0,N,Europe/Budapest
JSY,37.422792,24.950936,236,2.0,E,Europe/Athens
LTT,43.2054,6.482,59,1.0,E,Europe/Paris
EAP,47.589583,7.529914,885,1.0,E,Europe/Paris
,-44.0,170.28,2,12.0,Z,Pacific/Auckland
ANE,47.5603,-0.312222,194,1.0,E,Europe/Paris
IDY,46.718611,-2.391111,79,1.0,E,Europe/Paris
RJL,42.4542,-2.32083,1161,1.0,E,Europe/Madrid
ECN,35.1547,33.4961,404,2.0,E,Asia/Nicosia
YKM,46.5682,-120.544,1095,-8.0,A,America/Los_Angeles
KWY,-1.96056,41.2975,21,3.0,U,Africa/Nairobi
WRL,43.9657,-107.951,4227,-7.0,A,America/Denver
VLD,30.7825,-83.2767,203,-5.0,A,America/New_York
VCT,28.8526,-96.9185,115,-6.0,A,America/Chicago
UIN,39.9427,-91.1946,769,-6.0,A,America/Chicago
TUP,34.2681,-88.7699,346,-6.0,A,America/Chicago
SMX,34.8989,-120.457,261,-8.0,A,America/Los_Angeles
SLN,38.791,-97.6522,1288,-6.0,A,America/Chicago
SLK,44.3853,-74.2062,1663,-5.0,A,America/New_York
SHR,44.7692,-106.98,4021,-7.0,A,America/Denver
SBP,35.2368,-120.642,212,-8.0,A,America/Los_Angeles
RUT,43.5294,-72.9496,787,-5.0,A,America/New_York
RKS,41.5942,-109.065,6760,-7.0,A,America/Denver
RHI,45.6312,-89.4675,1624,-6.0,A,America/Chicago
RDG,40.3785,-75.9652,344,-5.0,A,America/New_York
PSM,43.0779,-70.8233,100,-5.0,A,America/New_York
PLN,45.5709,-84.7967,720,-5.0,A,America/New_York
PIR,44.3827,-100.286,1742,-6.0,A,America/Chicago
PIH,42.9098,-112.596,4452,-7.0,A,America/Denver
PIB,31.4671,-89.3371,298,-6.0,A,America/Chicago
OWB,37.7401,-87.1668,406,-6.0,A,America/Chicago
OTH,43.4171,-124.246,17,-8.0,A,America/Los_Angeles
MSL,34.7453,-87.6102,550,-6.0,A,America/Chicago
MLS,46.428,-105.886,2630,-7.0,A,America/Denver
MKG,43.1695,-86.2382,628,-5.0,A,America/New_York
LYH,37.3267,-79.2004,938,-5.0,A,America/New_York
LWT,47.0493,-109.467,4170,-7.0,A,America/Denver
LNS,40.1217,-76.2961,403,-5.0,A,America/New_York
LMT,42.1561,-121.733,4095,-8.0,A,America/Los_Angeles
LEB,43.6261,-72.3042,603,-5.0,A,America/New_York
LBF,41.1262,-100.684,2776,-6.0,A,America/Chicago
LBE,40.2759,-79.4048,1185,-5.0,A,America/New_York
LAR,41.3121,-105.675,7284,-7.0,A,America/Denver
JMS,46.9297,-98.6782,1498,-6.0,A,America/Chicago
IRK,40.0935,-92.5449,966,-6.0,A,America/Chicago
KIO,5.64452,169.12,5,12.0,U,Pacific/Majuro
HTS,38.3667,-82.558,828,-5.0,A,America/New_York
HOT,34.478,-93.0962,540,-6.0,A,America/Chicago
GRI,40.9675,-98.3096,1847,-6.0,A,America/Chicago
GGW,48.2125,-106.615,2296,-7.0,A,America/Denver
FAY,34.9912,-78.8803,189,-5.0,A,America/New_York
EWB,41.6761,-70.9569,80,-5.0,A,America/New_York
EKO,40.8249,-115.792,5140,-8.0,A,America/Los_Angeles
